start,end
400142,400152
436406,436426
287781,287801
361512,361525
46666,46695
5407,5426
35840,35850
36749,36777
444683,444693
146041,146061
153621,153631
486582,486597
21717,21729
373127,373159
111942,111956
358763,358863
466005,466021
252172,252192
382854,382890
458660,458708
365917,365931
399861,399877
386240,386258
69608,69622
393639,393659
317654,317676
334695,334716
306128,306137
240426,240439
193938,193962
357364,357385
190606,190623
489257,489276
330256,330318
422967,422976
267557,267575
271383,271396
266652,266661
338687,338717
162150,162176
372928,372938
8993,9004
353725,353758
437405,437439
80835,80850
377922,377942
447572,447585
83779,83788
289052,289071
171029,171047
316319,316328
245089,245120
147741,147750
425285,425306
12407,12427
52605,52625
34526,34536
449939,449948
27309,27331
104754,104781
353896,353963
9225,9258
241137,241163
82020,82030
382837,382853
271666,271678
28005,28024
9295,9314
396075,396086
334111,334123
77306,77322
219895,219912
360619,360642
282156,282175
44086,44096
466732,466743
308792,308811
231863,231874
177011,177034
8329,8346
198558,198576
281020,281034
240299,240319
287068,287111
167125,167149
12704,12723
406700,406715
268666,268688
299162,299189
376875,376882
110981,111046
28614,28637
335314,335334
328474,328495
101874,101892
473100,473120
227261,227273
72270,72286
432069,432088
14279,14294
314731,314740
210427,210456
258532,258546
39985,40000
310404,310417
467177,467189
435488,435509
340066,340105
332104,332116
245999,246014
26281,26293
408828,408855
273444,273462
187537,187554
273996,274001
271845,271852
320409,320419
420241,420265
126576,126588
383710,383719
10044,10061
245953,245972
172348,172357
483874,483893
470731,470750
118691,118709
12189,12200
485984,486007
350242,350276
241791,241812
41999,42019
59979,59990
470536,470546
480535,480549
294742,294764
130088,130100
207548,207558
186143,186163
431102,431124
288524,288533
36163,36172
4309,4324
211662,211675
370968,370986
279505,279566
164984,165004
58442,58453
40337,40345
448648,448688
418442,418475
288645,288668
137896,137916
74887,74893
308080,308084
116657,116677
38301,38332
215353,215373
306085,306105
446071,446087
462254,462296
104263,104271
208478,208506
467791,467802
102470,102478
155749,155760
489606,489618
451762,451787
156423,156441
306603,306634
155700,155713
95116,95148
96087,96092
376019,376040
486756,486779
316575,316594
481462,481483
181979,182001
205617,205640
57440,57458
68822,68848
309683,309688
473231,473243
434169,434182
21184,21199
252042,252058
59629,59652
266463,266484
66739,66760
99516,99525
396567,396577
56859,56878
242715,242725
400988,401006
322182,322216
265541,265552
466707,466721
142685,142693
384007,384024
256582,256584
339723,339740
96782,96808
348940,348959
159265,159269
334162,334179
49260,49280
352467,352476
103982,103993
288990,289010
408482,408500
147642,147664
289219,289240
174610,174617
279912,279923
135633,135645
367426,367436
125350,125358
15068,15085
373790,373797
289323,289332
357968,357982
8049,8061
475688,475704
320989,321011
324758,324771
405959,405968
331932,331952
286577,286595
432106,432159
207307,207312
274067,274087
405419,405440
397456,397476
371819,371828
330837,330848
251642,251652
477524,477549
222451,222459
147811,147832
262847,262891
60385,60400
356492,356500
195579,195604
4125,4135
282697,282746
58600,58620
191335,191371
301562,301573
381183,381194
151377,151414
345522,345539
310936,310949
434534,434555
143544,143561
441400,441413
13511,13523
77579,77587
296736,296746
312232,312270
482734,482744
481702,481714
103717,103728
411063,411101
403392,403433
455100,455110
314847,314859
245363,245386
407329,407344
301983,302000
60883,60922
132684,132707
448159,448187
237929,237940
141802,141814
492205,492219
431670,431690
434358,434403
340178,340199
255162,255177
152862,152881
180261,180281
129917,129935
240927,240951
372036,372052
158965,158974
194367,194378
432525,432542
74746,74759
84954,84972
44696,44708
248378,248387
199421,199429
441597,441607
38818,38848
143102,143117
308498,308520
333922,333935
333351,333380
93273,93289
315286,315302
128608,128624
317316,317336
367236,367255
259299,259316
182555,182570
455245,455265
66023,66040
175738,175749
435613,435646
258404,258425
416265,416288
238550,238570
360379,360399
442948,442972
83280,83287
186042,186063
341485,341505
487036,487041
78664,78679
315955,315991
225218,225234
95789,95834
366175,366187
404379,404399
158818,158829
15024,15046
105528,105536
36146,36162
305994,306003
404521,404537
45934,45947
155011,155022
22841,22865
349971,349986
53965,53982
300738,300748
119117,119136
78920,78953
329201,329231
9043,9063
137546,137567
224954,224979
449746,449761
397895,397906
265930,265937
159754,159768
133856,133874
291257,291285
329597,329603
25444,25464
340153,340177
413341,413354
63734,63759
83864,83876
59917,59926
385766,385782
440862,440867
298595,298636
298041,298067
421147,421164
27207,27224
100769,100786
328056,328071
23522,23544
453156,453214
32873,32891
178948,178951
8109,8129
448426,448455
52726,52743
44975,44999
4018,4030
302316,302334
316682,316689
10911,10929
81685,81701
411535,411556
12926,12953
131533,131543
150068,150083
101063,101070
459285,459321
72892,72932
451289,451298
112047,112055
173222,173233
357495,357501
169368,169384
173885,173893
15654,15678
422436,422447
208373,208387
8218,8229
134563,134581
80632,80656
164391,164422
462636,462645
418648,418666
286501,286521
116788,116799
123983,123996
167027,167033
356592,356612
53236,53261
268226,268251
423404,423420
253525,253541
31735,31756
24688,24721
304898,304911
151968,151980
457376,457392
11151,11162
320663,320683
409317,409336
448108,448128
99333,99362
285483,285491
204586,204588
286013,286033
201409,201428
25623,25639
280369,280379
439636,439647
206985,207025
183001,183018
232356,232363
409285,409301
332417,332434
361572,361582
444950,444971
256340,256357
377111,377148
110038,110064
417067,417090
286390,286410
96170,96197
94376,94384
28227,28237
425360,425376
319499,319528
55009,55019
161923,161947
482507,482525
366914,366945
451689,451710
404070,404099
272904,272935
321498,321507
158948,158964
307077,307093
20807,20820
89157,89184
284657,284672
307415,307430
439568,439584
68112,68132
113577,113622
366548,366559
308615,308637
46158,46168
472306,472331
115647,115666
22004,22022
395517,395522
115281,115292
173468,173484
352007,352021
120713,120721
318029,318037
102581,102586
53460,53483
50969,50991
290339,290359
258154,258171
30099,30117
287458,287463
206481,206510
459107,459115
76253,76260
328265,328288
391242,391263
64964,64978
474877,474887
451236,451241
259635,259659
25411,25435
406671,406682
75357,75372
72660,72694
105857,105874
117567,117589
142636,142647
258589,258607
19982,19986
223241,223258
420316,420353
194903,194912
11749,11765
154985,154995
292874,292948
74780,74812
184252,184268
491091,491115
366118,366130
179633,179651
322255,322262
59458,59479
242343,242366
288624,288634
231967,231993
28739,28768
96491,96501
189198,189208
338337,338365
412634,412653
421121,421146
227352,227377
330733,330763
325098,325119
478481,478504
350345,350379
150373,150398
336095,336106
49141,49151
168593,168601
343249,343264
20900,20914
199548,199564
375315,375327
62470,62477
370789,370801
365413,365425
26608,26624
91072,91093
314426,314459
236315,236331
118163,118174
81773,81783
154356,154377
124057,124069
431125,431150
101972,101982
296287,296294
135740,135768
356066,356088
6061,6077
339675,339698
28203,28226
426301,426315
398623,398632
293077,293108
344625,344641
87043,87075
386146,386162
16053,16078
426078,426098
346336,346349
234664,234699
309588,309603
465263,465308
318797,318815
42393,42406
416552,416562
459232,459255
423978,424012
61725,61741
108288,108299
444858,444869
467836,467860
298438,298451
24490,24498
260214,260233
224694,224772
166662,166692
69219,69245
365985,366002
487646,487681
392455,392464
3706,3724
246198,246210
63127,63134
90980,91016
198875,198892
19089,19105
394755,394775
60724,60736
405047,405059
455165,455186
203671,203681
294788,294799
163611,163622
214074,214090
373083,373088
221920,221943
116722,116734
239580,239592
222942,222952
405453,405464
298497,298502
120040,120056
394274,394289
446313,446336
68141,68165
352941,352959
4562,4586
116265,116280
491495,491521
180453,180504
41152,41162
117787,117799
123473,123486
481768,481782
147759,147776
33209,33224
179292,179306
32103,32126
461782,461798
356346,356382
283482,283491
467263,467274
341745,341756
221328,221348
366240,366248
187525,187536
282040,282050
37830,37870
431595,431632
365643,365663
448884,448902
294333,294357
232062,232078
252799,252812
401818,401828
244073,244093
151045,151066
13090,13105
110736,110753
429925,429935
233155,233169
273557,273600
441446,441458
180704,180724
456994,457009
358290,358308
482667,482679
44024,44042
303857,303903
432024,432046
59743,59753
293266,293286
32214,32236
142211,142231
40584,40595
465214,465240
43818,43839
391855,391867
343537,343548
62584,62588
348849,348854
466427,466436
119405,119440
218330,218359
97483,97504
92990,93000
88262,88271
205492,205511
68576,68590
341580,341583
327566,327574
471455,471489
328818,328825
119315,119332
192563,192574
474501,474508
121707,121733
243078,243095
193213,193226
131875,131893
234271,234280
223070,223090
449233,449264
273779,273798
149939,149968
232286,232304
12373,12394
209271,209286
200763,200772
128812,128833
311062,311074
441013,441023
158331,158351
408591,408608
315771,315797
62399,62420
397861,397869
225064,225077
436927,436945
48253,48262
252446,252456
433119,433137
414873,414889
139223,139240
490983,491005
115485,115492
424881,424903
253069,253079
261526,261551
18080,18139
391297,391312
180822,180850
474036,474048
109336,109356
339192,339195
135677,135687
402618,402645
65742,65788
412216,412247
92205,92211
191723,191744
323880,323920
461488,461504
138883,138903
427813,427823
428718,428730
21984,22003
391831,391854
27967,27983
283421,283448
174548,174579
293547,293560
319600,319608
153851,153878
150204,150213
167243,167254
448006,448015
157003,157019
272875,272883
286845,286877
318500,318517
324784,324805
99617,99655
21730,21746
269400,269416
37212,37217
351447,351475
443591,443619
233700,233706
432894,432910
216057,216088
365848,365874
114383,114400
8558,8579
320163,320175
423636,423647
104184,104196
366514,366528
74242,74262
344065,344075
1574,1635
226395,226402
60374,60384
155055,155067
206117,206127
130782,130792
234642,234663
127442,127478
50842,50859
72695,72702
204152,204171
43114,43125
70629,70650
411713,411725
10175,10195
429005,429013
181606,181618
216856,216867
269263,269280
99363,99373
451217,451235
46264,46291
211548,211564
82205,82223
418365,418375
364170,364186
204566,204585
59499,59512
262335,262363
326116,326159
20024,20034
357695,357726
440548,440560
237302,237327
257984,258010
220003,220019
107931,107958
423364,423385
340389,340399
31933,31948
55961,55969
79055,79071
82329,82351
318741,318778
347343,347358
447493,447523
207322,207328
206011,206021
13864,13880
487357,487380
484785,484796
157189,157205
132667,132683
87324,87337
364223,364239
309339,309348
203932,203943
455652,455660
245439,245446
298548,298573
46415,46441
172241,172256
397380,397402
80720,80732
420850,420874
49982,49998
45948,45984
395966,395990
127834,127858
405726,405739
491522,491545
440561,440572
34127,34145
409302,409316
183051,183068
338406,338417
488285,488294
272618,272627
108851,108871
217133,217157
174143,174151
179554,179562
48806,48824
395618,395635
82224,82235
376702,376719
267077,267111
351151,351172
7830,7859
312058,312066
280989,280999
96877,96889
292741,292751
150341,150363
111780,111790
138775,138800
330849,330892
71187,71208
13385,13407
404751,404763
480286,480302
226842,226860
86671,86707
113536,113551
482789,482801
182404,182424
419948,419956
461164,461171
385016,385038
232529,232562
28638,28645
345884,345908
409045,409055
120696,120712
429758,429778
182223,182255
430407,430431
78840,78859
400369,400396
55714,55734
95210,95229
238185,238193
139300,139315
29103,29139
373986,374002
380233,380254
139962,139981
100787,100799
23623,23644
26915,26926
64051,64081
316434,316441
449367,449375
17381,17392
9832,9855
390407,390417
342268,342282
164105,164122
379744,379757
491839,491852
414756,414782
349543,349555
54379,54405
215185,215211
343812,343827
480629,480644
187555,187579
468939,468954
260898,260917
120905,120917
335897,335908
58092,58111
427199,427216
240396,240425
308008,308025
187209,187226
490753,490767
432047,432068
118053,118062
259397,259400
216547,216554
298904,298917
14581,14601
370954,370962
283021,283036
31296,31301
380004,380008
416011,416021
123957,123972
306910,306920
371438,371461
444525,444553
167667,167682
53075,53088
424024,424032
343160,343187
402174,402190
350417,350426
461172,461184
347105,347131
369578,369598
411983,411986
456269,456303
474824,474854
195684,195722
177516,177523
327618,327640
11297,11317
87774,87784
67110,67130
226348,226371
77149,77186
89621,89641
195202,195212
317256,317289
430890,430898
90163,90172
356006,356017
109555,109576
120134,120154
167703,167713
268120,268129
132239,132252
407571,407596
320844,320857
299131,299139
98214,98224
297527,297547
357588,357604
111957,111978
357431,357449
358383,358402
213420,213430
230966,230982
313210,313221
27684,27695
328144,328165
184040,184069
358362,358382
185928,185950
326857,326876
358602,358635
234734,234759
373410,373431
277991,278008
141056,141089
135783,135804
116094,116109
204372,204379
54783,54817
347814,347822
72364,72388
62192,62205
227620,227638
218906,218932
192882,192893
67767,67781
127022,127044
115119,115135
345201,345211
378126,378133
50179,50186
381751,381771
450823,450834
90364,90375
124081,124099
392075,392083
101506,101514
434556,434587
223297,223313
442020,442037
192465,192486
141701,141711
417043,417053
428300,428304
167369,167411
131303,131319
481384,481397
174962,174982
447744,447771
86315,86327
201441,201468
47727,47739
473142,473152
396473,396495
446122,446145
281734,281752
86328,86338
427967,427982
294411,294424
177436,177442
369779,369792
420718,420737
265214,265225
11337,11353
203534,203544
445474,445488
325337,325346
139704,139714
312639,312653
88700,88731
207313,207321
268269,268282
247094,247098
460999,461006
9372,9392
441467,441487
45159,45170
386553,386577
19936,19946
122027,122053
177806,177831
475707,475723
372275,372299
390194,390221
292156,292176
249334,249367
339265,339271
442790,442799
20374,20388
368523,368538
277756,277766
266983,266994
60535,60546
35766,35777
355915,355936
452288,452319
406366,406373
14635,14652
313966,313990
360705,360720
310590,310597
60518,60534
77512,77532
181304,181331
184679,184759
369447,369453
357605,357622
157626,157659
314159,314176
203061,203076
58206,58222
366353,366365
243860,243871
117609,117618
179850,179873
57517,57531
391953,392001
438929,438945
221423,221445
328450,328473
253778,253798
113878,113894
181158,181170
321274,321294
177680,177686
202540,202561
176980,177010
291805,291836
116177,116198
10670,10681
79425,79431
114078,114101
379985,380003
361902,361931
268084,268095
15836,15864
74831,74848
190184,190199
375902,375911
147949,147967
417292,417308
383267,383287
167580,167603
51633,51647
382695,382708
321919,321935
238847,238859
415269,415278
180505,180526
451381,451389
78860,78882
294525,294536
205441,205472
245403,245415
14437,14451
27571,27591
148820,148836
219325,219365
338205,338231
74535,74551
368942,368951
380408,380419
452705,452726
312137,312171
93873,93906
490548,490568
50715,50750
371666,371686
155183,155196
360754,360779
129254,129280
197606,197631
58370,58398
463094,463110
79104,79119
24807,24831
479944,479959
402023,402034
459619,459630
122248,122259
306164,306176
38889,38916
422661,422677
395608,395617
142346,142362
181285,181303
51961,51977
436342,436354
1196,1213
204896,204904
150666,150683
19472,19489
284206,284214
176020,176031
246832,246854
181681,181694
167510,167513
127154,127174
269615,269636
275548,275571
268734,268764
22641,22652
436656,436666
398231,398251
184363,184386
186359,186369
226225,226248
294004,294014
67390,67410
48470,48481
363628,363641
247550,247571
278358,278364
334098,334110
46894,46917
52326,52337
327450,327474
52744,52755
1344,1362
81371,81409
81805,81818
73369,73384
76407,76432
368594,368614
157681,157731
450271,450291
25987,26000
250356,250378
149327,149337
190299,190308
435510,435517
423884,423907
272640,272660
41580,41600
16645,16657
30164,30182
345547,345562
146505,146522
28876,28894
431306,431324
462578,462590
427013,427033
332117,332133
247356,247366
79319,79335
7227,7233
269314,269323
35494,35515
320939,320966
465081,465101
237100,237114
240029,240055
151632,151660
87919,87936
134353,134358
216981,217003
315272,315285
250410,250467
438676,438687
265986,265993
303573,303583
474745,474769
475375,475400
260645,260661
232236,232260
83508,83515
349449,349485
102182,102212
414120,414140
225997,226021
368299,368316
328711,328718
182256,182295
69647,69666
251533,251543
40448,40468
278540,278556
378300,378322
208315,208358
233810,233827
150440,150460
408469,408481
266499,266506
249540,249571
264530,264535
116690,116698
102946,102952
424364,424389
327772,327783
219521,219531
80657,80719
343558,343599
458445,458468
351013,351027
298468,298496
463765,463783
379024,379044
11985,12010
173778,173804
242507,242517
62206,62216
4397,4407
121237,121295
367622,367632
86848,86869
492118,492124
22727,22741
770,784
460975,460982
437764,437773
18577,18594
256402,256422
441987,442007
362350,362370
267898,267963
130873,130901
318115,318133
57160,57179
107480,107497
392659,392672
189045,189112
409815,409838
316963,316984
86896,86910
185247,185255
275528,275547
454083,454102
37948,37966
234281,234292
99001,99022
442936,442947
403832,403902
244014,244072
457946,457966
349521,349542
230393,230421
132779,132813
404100,404116
444429,444448
313390,313413
213351,213384
147492,147508
110572,110595
412734,412756
197988,197995
33648,33665
278442,278462
380382,380398
288015,288032
334341,334357
387765,387778
8147,8162
224190,224218
99978,99986
147132,147142
318001,318014
466098,466124
35279,35288
245387,245402
333652,333660
186292,186320
447524,447539
308173,308185
418584,418608
363064,363094
198501,198512
657,668
341717,341744
281699,281725
169758,169767
319432,319452
304726,304751
119854,119874
76905,76918
438849,438856
326653,326686
88408,88420
13439,13451
10536,10561
396800,396809
256454,256466
258488,258502
487333,487356
45113,45131
253384,253395
87354,87366
244244,244269
358259,358289
265439,265466
170950,170967
408403,408420
118473,118495
175471,175485
135131,135151
393860,393887
253396,253434
451356,451368
312689,312701
169549,169576
472864,472902
476051,476076
201815,201835
319529,319536
245416,245427
239245,239265
48639,48648
161122,161145
143725,143740
240562,240579
376137,376157
163161,163171
252087,252104
51687,51701
268189,268225
72196,72219
224421,224431
30539,30555
388548,388561
258639,258653
86464,86472
276102,276124
467543,467553
282889,282908
411726,411736
272127,272149
314978,315006
181027,181036
482889,482898
116208,116224
465067,465080
419267,419289
82898,82904
57958,57970
355742,355748
160142,160152
403700,403711
256940,256950
485320,485336
32466,32486
327269,327281
11794,11815
145527,145538
112702,112732
492058,492071
351242,351252
33468,33499
29850,29870
257383,257393
96740,96760
261293,261312
370802,370823
54603,54617
458084,458097
316442,316474
379919,379935
40438,40447
417701,417727
287300,287336
475309,475316
445214,445236
441430,441445
444940,444949
229973,229992
488803,488816
275064,275073
202045,202070
307848,307879
243179,243224
306874,306900
365716,365762
269202,269211
153554,153595
311630,311666
320831,320843
261358,261367
312550,312560
155352,155356
65841,65849
372674,372690
317835,317845
436373,436384
17156,17188
178457,178469
230077,230091
444659,444664
14351,14363
60099,60112
18783,18800
244309,244331
202760,202778
153839,153850
320812,320830
5953,5971
328558,328597
94397,94428
273963,273973
413464,413491
433291,433304
198094,198128
5396,5406
299103,299115
325166,325185
438453,438478
462525,462528
266603,266633
227114,227127
252378,252398
34382,34395
270491,270517
84343,84366
43507,43522
102866,102872
113163,113178
386500,386514
183130,183144
356549,356591
184760,184773
363950,363970
191642,191657
450067,450079
110830,110841
111580,111600
244940,244948
296199,296217
492428,492444
408876,408908
303522,303549
259401,259424
169207,169227
325223,325248
163693,163712
154540,154552
289964,289973
253486,253507
432177,432187
68849,68868
294572,294587
489619,489639
143019,143041
102681,102701
242915,242931
395574,395595
141137,141149
51321,51332
50142,50154
298933,298943
172329,172347
465057,465066
453894,453903
126649,126666
60957,60973
277049,277069
212985,213001
61374,61380
283200,283210
98325,98338
225832,225865
46053,46079
92760,92770
371260,371278
81410,81433
109951,109968
351708,351711
297749,297759
473902,473922
247342,247355
181010,181026
262536,262544
142480,142505
33700,33717
447159,447171
203763,203787
103799,103815
300666,300671
365524,365544
30872,30905
112680,112701
412601,412612
457575,457584
332039,332054
38755,38765
348664,348673
471076,471087
412136,412146
111293,111318
11384,11394
103036,103056
408367,408402
16336,16361
377913,377921
356250,356267
323003,323012
413238,413253
473010,473046
216868,216885
93220,93228
350844,350852
103299,103330
455155,455164
296082,296096
450855,450862
247664,247681
298878,298903
74552,74574
3111,3131
378030,378061
143781,143799
339535,339556
115336,115347
272703,272723
34692,34708
358460,358468
283037,283055
291417,291437
116800,116829
159045,159061
475332,475345
268544,268564
54095,54103
445990,446016
56390,56410
439115,439129
248796,248814
419355,419370
23695,23711
385297,385350
78172,78183
114740,114757
62513,62532
1831,1853
371829,371846
312539,312549
465468,465478
284453,284471
342535,342548
218832,218844
339253,339264
67974,68002
84604,84635
219026,219033
289072,289086
455345,455367
68686,68702
319875,319887
143741,143754
351865,351908
408150,408190
218811,218820
106084,106148
443639,443649
82842,82858
470053,470061
113523,113535
93410,93427
147055,147100
34456,34471
396227,396301
265409,265418
263966,263986
138939,138951
327175,327197
284792,284803
144304,144340
178499,178519
422678,422694
122094,122105
190,202
209537,209553
113453,113466
171477,171494
445040,445055
221667,221677
439781,439815
371370,371385
418324,418342
298989,299000
204589,204604
383377,383400
164820,164838
25690,25701
6903,6919
305782,305801
17222,17245
288052,288071
345226,345251
391069,391075
367256,367261
313833,313875
225659,225667
361995,362015
220789,220808
23680,23694
22780,22800
57693,57705
303644,303707
4613,4636
316617,316641
158707,158723
466511,466528
285254,285263
334439,334449
396446,396461
462217,462235
451796,451815
488220,488247
92350,92360
263987,263995
145498,145526
179843,179849
306996,307014
320967,320975
395717,395730
114333,114366
446358,446367
268354,268382
345965,345985
461047,461055
316081,316087
340964,340974
365487,365496
26416,26433
148805,148819
71058,71069
330345,330367
469351,469363
302826,302844
73003,73014
170536,170547
313239,313251
12309,12315
475536,475544
225717,225732
322966,322986
103018,103035
139461,139473
439290,439306
215743,215761
224,249
118830,118849
225668,225693
54250,54259
52038,52061
215716,215742
260387,260395
366809,366830
244390,244406
190669,190714
391534,391548
239356,239361
478732,478748
28813,28826
84047,84064
204623,204642
278251,278262
40910,40921
31607,31623
308102,308122
130467,130487
379693,379704
79851,79887
158598,158638
467190,467201
286446,286466
192209,192219
262789,262798
463488,463498
243845,243859
382340,382349
289024,289043
460778,460790
462417,462437
29443,29559
234599,234619
400907,400915
399731,399755
278518,278539
287565,287574
591,606
138762,138774
449769,449791
404951,404963
433766,433791
236556,236567
379735,379743
169321,169346
14090,14101
78709,78734
55534,55554
376078,376087
192141,192163
402977,402987
51389,51398
431996,432010
429655,429669
490017,490049
446556,446574
137917,137941
18227,18267
40500,40537
98793,98801
400535,400549
147751,147758
482605,482632
449188,449203
474509,474536
424054,424056
425756,425758
261405,261424
212045,212060
365907,365916
171249,171300
249942,249956
447586,447611
413492,413509
416818,416853
431457,431513
200864,200881
89261,89281
46452,46478
141090,141104
430477,430502
232209,232223
270922,270931
411235,411242
185606,185633
410727,410738
50805,50822
386597,386614
219233,219259
64583,64603
306222,306252
345437,345503
160403,160423
173352,173368
318295,318319
382980,383002
128169,128179
95569,95577
362047,362058
202115,202136
313991,314004
192800,192837
324347,324356
376462,376478
1527,1540
138434,138452
130988,131004
176671,176686
491955,491971
334612,334621
408533,408556
151730,151764
316088,316092
358679,358691
36173,36183
433202,433212
247469,247488
111704,111722
322878,322896
158400,158428
50,61
311387,311406
53262,53327
358469,358487
370759,370777
236738,236758
182042,182057
454666,454677
151854,151871
61260,61274
380579,380607
302981,303006
315535,315542
47740,47804
275677,275686
451401,451441
301815,301836
383003,383061
48746,48769
294800,294811
396818,396836
332928,332948
69804,69821
44786,44814
136824,136839
86228,86232
194961,194988
21894,21919
48286,48296
371791,371803
62306,62336
290004,290016
261502,261525
84547,84598
372586,372597
171762,171782
456046,456067
42074,42091
191930,191941
154831,154835
366029,366042
128535,128546
258136,258153
157964,157979
248044,248069
114257,114290
325500,325520
488510,488533
413510,413527
399836,399848
141340,141360
273283,273299
368089,368110
102540,102542
357053,357063
81788,81796
430107,430116
269181,269190
313723,313742
147427,147465
188914,188931
481250,481267
195979,196001
426244,426271
55735,55752
376217,376237
14885,14902
332463,332481
375991,376011
331465,331480
263439,263458
65569,65611
324410,324428
65156,65176
391221,391241
11011,11031
192894,192914
323446,323470
441534,441579
345563,345584
293819,293869
268590,268606
450424,450436
15121,15130
366984,367003
177324,177341
225444,225457
100094,100111
125186,125194
363728,363752
314664,314705
373840,373858
248613,248656
149187,149197
132124,132140
53198,53226
124498,124505
450953,450973
286904,286917
247888,247909
285719,285730
266825,266833
133908,133954
471742,471769
41692,41720
388851,388863
98339,98359
233401,233422
493395,493416
156207,156221
330437,330465
353394,353412
108394,108405
267533,267556
212291,212305
478668,478680
311772,311819
341077,341097
259788,259805
267112,267151
258503,258512
194681,194720
183211,183225
46499,46516
156861,156882
239958,240009
355448,355466
303603,303626
215255,215259
32731,32742
108872,108897
401551,401554
21339,21345
87000,87042
291312,291333
279103,279115
453107,453117
251792,251811
150263,150274
364477,364493
188807,188829
378653,378679
188317,188333
273617,273624
224629,224639
60423,60450
82252,82271
296328,296343
154193,154223
90009,90019
375616,375641
257503,257517
424416,424444
314511,314525
230007,230020
489117,489138
136287,136321
89682,89707
364512,364523
415362,415377
45794,45806
471722,471741
188013,188033
269076,269087
387979,387989
325261,325281
276413,276417
312402,312415
454228,454248
444288,444306
249453,249465
297716,297724
276595,276626
28542,28557
62607,62629
132037,132050
356048,356065
27290,27308
364615,364625
385500,385511
52079,52090
339741,339761
201898,201912
416040,416074
131936,131956
321318,321335
253271,253286
289897,289911
165888,165897
176861,176872
209025,209043
430708,430720
184665,184678
61632,61647
280279,280288
9122,9139
307736,307785
6883,6891
14782,14793
123115,123142
401418,401427
407255,407277
322534,322549
319644,319653
39310,39324
1736,1754
256625,256641
109749,109788
70048,70055
318993,319004
253349,253366
307450,307465
225567,225577
396976,396998
374183,374200
245267,245277
12652,12662
329247,329261
339818,339835
345313,345340
474727,474744
225115,225129
27540,27570
213471,213485
462611,462635
350620,350654
92883,92892
62831,62867
351806,351833
436447,436480
356481,356491
489452,489460
310725,310744
468314,468330
141536,141599
29935,29947
381395,381405
288265,288296
227539,227559
192769,192789
324903,324913
431361,431372
345504,345521
352767,352795
477885,477908
273861,273881
57886,57927
231792,231808
226754,226764
104078,104084
233340,233356
384099,384125
25061,25082
219389,219414
442235,442251
490947,490964
417054,417066
48791,48805
243506,243513
410565,410598
304710,304716
275137,275165
382072,382081
178988,179011
466592,466611
170148,170166
435006,435038
249411,249413
217413,217427
189113,189142
357386,357430
363043,363063
101807,101820
269140,269168
352379,352394
472466,472481
393960,394051
63649,63672
457114,457124
233036,233047
104297,104302
13429,13438
111865,111886
84879,84904
226191,226204
114523,114543
419887,419897
392394,392414
104392,104409
420832,420849
327332,327342
410018,410028
62550,62560
405247,405270
465123,465138
164368,164390
446587,446608
180121,180136
405848,405868
345149,345157
163401,163432
214720,214727
280482,280490
236904,236913
410498,410506
140722,140729
70793,70802
335873,335885
205425,205440
446437,446460
173013,173021
469633,469653
441776,441788
56576,56589
208641,208653
295931,295952
83046,83064
283711,283723
127075,127101
478905,478915
241902,241929
452138,452153
369121,369138
392975,393002
429289,429298
317969,317990
65819,65840
201469,201503
7520,7549
57581,57597
247056,247073
310495,310510
198252,198269
127175,127192
480468,480486
372881,372890
491890,491911
245278,245285
126244,126261
169965,169975
421635,421668
369835,369848
208679,208702
111830,111835
237048,237071
432636,432652
329450,329465
418965,418988
139694,139703
460101,460121
357025,357052
227128,227141
9673,9716
33718,33731
86772,86794
413397,413412
250086,250099
370931,370941
311725,311737
101907,101921
20282,20285
293525,293546
162967,162979
373231,373264
12575,12605
376735,376744
266662,266666
470620,470629
32662,32674
235591,235607
375712,375742
437727,437750
94887,94905
136375,136386
57459,57469
351028,351051
265601,265638
173908,173925
132253,132265
158031,158053
157206,157233
413856,413904
263617,263628
318601,318637
422595,422611
162199,162219
101576,101585
260128,260153
476513,476528
74973,74980
33098,33107
427517,427538
72772,72778
323642,323645
294132,294142
304139,304149
383842,383880
78133,78140
471567,471580
237746,237764
268524,268543
149109,149117
449337,449339
236885,236893
137162,137179
122899,122944
139886,139916
229959,229972
97900,97916
69444,69463
304882,304897
229496,229515
150175,150183
186385,186393
340990,341016
317492,317502
201788,201796
195014,195021
208023,208067
57022,57035
152248,152274
230933,230944
234314,234330
187080,187094
104357,104366
145441,145469
85463,85472
236286,236301
407720,407724
90259,90274
29829,29849
210654,210674
48309,48318
451564,451586
67819,67833
87433,87456
297161,297171
65535,65568
43800,43817
278898,278920
4136,4166
343516,343536
248151,248186
190343,190359
322406,322422
394823,394833
428474,428483
220354,220374
192750,192768
384529,384536
188098,188116
471394,471421
255971,255983
343012,343037
255383,255392
486780,486800
413413,413433
203833,203869
424990,425016
201542,201566
367455,367465
193493,193507
89389,89394
301098,301123
281000,281019
470988,471015
337925,337935
323600,323631
458757,458783
304435,304451
163623,163644
456765,456800
33190,33201
470568,470590
430248,430276
281269,281285
198847,198860
360160,360186
88673,88699
373660,373670
474855,474876
304699,304709
397028,397040
214812,214846
20215,20242
140548,140568
217554,217569
211565,211585
370660,370676
428865,428894
309705,309715
119077,119116
124535,124544
16835,16842
18397,18406
202715,202737
344731,344751
37668,37683
190483,190496
233458,233475
280194,280214
36706,36719
303402,303419
161574,161594
482745,482754
